item_id user_id distance
18 13 -0.68439713947971592
18 14 0.98606945043179262
18 15 0.99999999999999978
18 16 0.16726823102723612
18 17 -0.48453636330494215
18 18 -inf
18 19 0.53352984674289605
18 20 0.5333169766678999
18 21 0.99999999999999978
18 22 -0.3315477010344664
18 23 -0.67120450380300922
18 24 -0.54764614421139757
18 25 -0.51121367704001952
18 26 -0.66204526995085589
19 0 0.091597689449091732
19 1 -0.49963675981017031
19 2 -0.44443656221147004
19 3 0.62231776007402506
19 4 0.62231776007402506
19 5 -0.016909652528813535
19 6 -0.24220447005923662
19 7 -0.028581076289701118
19 8 -0.50505976612524239
19 9 -0.2227231707220437
19 10 -0.31284706291428677
19 11 -0.58181533974326238
19 12 0.73185008594941714
19 13 -0.63589803342475715
19 14 0.4811047496948192
19 15 0.53352984674289605
19 16 -0.005911108880146722
19 17 -0.34959729615731983
19 18 0.53352984674289605
19 19 -inf
19 20 0.99999990028463048
19 21 0.53352984674289605
19 22 -0.24187237477092233
19 23 -0.61764400333307412
19 24 -0.45874807599676953
19 25 -0.29647630532821467
19 26 -0.50033452545342472
20 0 0.091569856214627932
20 1 -0.49953930092851662
20 2 -0.44424716249872465
20 3 0.62211926855082966
20 4 0.62211926855082966
20 5 -0.017068423889052352
20 6 -0.24218500984794819
20 7 -0.028763298464565022
20 8 -0.50484471051574786
20 9 -0.22251570537852258
20 10 -0.31283499032957912
20 11 -0.5816452852285583
20 12 0.73167868285763349
20 13 -0.63573652357482058
20 14 0.48088402018305304
20 15 0.5333169766678999
20 16 -0.0059699123529551763
20 17 -0.34943624759402531
20 18 0.5333169766678999
20 19 0.99999990028463048
20 20 -inf
20 21 0.5333169766678999
20 22 -0.24182637310729882
20 23 -0.61744443312158959
20 24 -0.45871752803462562
20 25 -0.29634611145499107
20 26 -0.50018550275805973
21 0 0.13220156776809378
21 1 -0.63263948403455528
21 2 -0.65815690519259862
21 3 0.98774964838563362
21 4 0.98774964838563362
21 5 0.21497458564910857
21 6 -0.6718788854186637
21 7 -0.053098779134865805
21 8 -0.76248608747729685
21 9 -0.49263628931445985
21 10 -0.44490005028735718
21 11 -0.73898576783907166
21 12 0.95316914112884676
21 13 -0.68439713947971592
21 14 0.98606945043179262
21 15 0.99999999999999978
21 16 0.16726823102723612
21 17 -0.48453636330494215
21 18 0.99999999999999978
21 19 0.53352984674289605
21 20 0.5333169766678999
21 21 -inf
21 22 -0.3315477010344664
21 23 -0.67120450380300922
21 24 -0.54764614421139757
21 25 -0.51121367704001952
21 26 -0.66204526995085589
22 0 -0.025511792825304195
22 1 0.053624264190630017
22 2 -0.023332868849803529
22 3 -0.33078818097681073
22 4 -0.33078818097681073
22 5 0.089752517790274627
22 6 0.29386957586587464
22 7 0.20777760419417332
22 8 0.1737454786804879
22 9 -0.020420123230835682
22 10 -0.11996983775160332
22 11 0.33238281476685388
22 12 -0.34996109854695817
22 13 0.083891703648692972
22 14 -0.30898659277268747
22 15 -0.3315477010344664
22 16 0.079430998402756789
22 17 0.07477451489325937
22 18 -0.3315477010344664
22 19 -0.24187237477092233
22 20 -0.24182637310729882
22 21 -0.3315477010344664
22 22 -inf
22 23 0.21052071259100388
22 24 0.30100955831155857
22 25 0.14595748516846629
22 26 0.1414393368023375
23 0 -0.30082039392468857
23 1 0.49955215160576644
23 2 0.42462604093520279
23 3 -0.71609924147465254
23 4 -0.71609924147465254
23 5 -0.25053921816905017
23 6 0.23233318303760492
23 7 0.051279511799239418
23 8 0.50403006700687336
23 9 0.31999028809453467
23 10 0.27869549573981062
23 11 0.52679081703131925
23 12 -0.76840694875648863
23 13 0.7276258233694004
23 14 -0.6294579850380968
23 15 -0.67120450380300922
23 16 -0.2860167725208772
23 17 0.28472327234946709
23 18 -0.67120450380300922
23 19 -0.61764400333307412
23 20 -0.61744443312158959
23 21 -0.67120450380300922
23 22 0.21052071259100388
23 23 -inf
23 24 0.40717649558816849
23 25 0.44895613269709145
23 26 0.57700598896320054
24 0 -0.24940529588455923
24 1 0.4152548502023008
24 2 0.35442264354617764
24 3 -0.56651947522709822
24 4 -0.56651947522709822
24 5 -0.24857801744731467
24 6 0.43173080877106335
24 7 0.008746874396369151
24 8 0.38795443313733669
24 9 0.14520226202419617
24 10 0.20566757599941335
24 11 0.50996161768726478
24 12 -0.59940985745346298
24 13 0.39656879266358802
24 14 -0.47757480611032899
24 15 -0.54764614421139757
24 16 -0.16286471128651794
24 17 0.046879469719915481
24 18 -0.54764614421139757
24 19 -0.45874807599676953
24 20 -0.45871752803462562
24 21 -0.54764614421139757
24 22 0.30100955831155857
24 23 0.40717649558816849
24 24 -inf
24 25 0.36143748520300706
24 26 0.33539474624349053
25 0 -0.33401034482435515
25 1 0.41107597860173628
25 2 0.29529052734483296
25 3 -0.58477403363483493
25 4 -0.58477403363483493
25 5 -0.36531895706050893
25 6 0.25535082305486773
25 7 0.030842987660508202
25 8 0.21533680776384115
25 9 0.28178583095673498
25 10 0.23702959693049061
25 11 0.4006687377559161
25 12 -0.53642907308716969
25 13 0.48631501454408549
25 14 -0.56147115375913326
25 15 -0.51121367704001952
25 16 -0.40478106448809298
25 17 0.067111207992911148
25 18 -0.51121367704001952
25 19 -0.29647630532821467
25 20 -0.29634611145499107
25 21 -0.51121367704001952
25 22 0.14595748516846629
25 23 0.44895613269709145
25 24 0.36143748520300706
25 25 -inf
25 26 0.44076175275957241
26 0 -0.32037392797601888
26 1 0.42777959222456624
26 2 0.45636558901529739
26 3 -0.68641109918007914
26 4 -0.68641109918007914
26 5 -0.33211788889466254
26 6 0.27537825138303151
26 7 0.008930122774799553
26 8 0.36148951444410832
26 9 0.48706286240233321
26 10 0.3905525532253224
26 11 0.51659577622997599
26 12 -0.70469764260065448
26 13 0.60562771764147416
26 14 -0.67910863962735679
26 15 -0.66204526995085589
26 16 -0.27674051597509364
26 17 0.14446388526467302
26 18 -0.66204526995085589
26 19 -0.50033452545342472
26 20 -0.50018550275805973
26 21 -0.66204526995085589
26 22 0.1414393368023375
26 23 0.57700598896320054
26 24 0.33539474624349053
26 25 0.44076175275957241
26 26 -inf
